Neutron energy =  2.5300E-02

PRODUCT      ZAFP     FPS           Y          DY
35-Br- 81    35081.      0.  1.5300E-06  9.7917E-07
35-Br- 82    35082.      0.  5.7899E-06  4.6319E-07
35-Br- 82-M  35082.      1.  2.4799E-06  1.5872E-06
35-Br- 83    35083.      0.  3.6618E-04  2.3436E-04
35-Br- 84    35084.      0.  7.9967E-04  5.1179E-04
35-Br- 84-M  35084.      1.  1.4219E-03  9.1002E-04
35-Br- 85    35085.      0.  8.8665E-03  5.6746E-03
35-Br- 86    35086.      0.  6.8985E-03  4.4150E-03
35-Br- 86-M  35086.      1.  6.8985E-03  4.4150E-03
35-Br- 87    35087.      0.  1.7259E-02  3.4517E-04
35-Br- 88    35088.      0.  1.1723E-02  3.2825E-04
35-Br- 89    35089.      0.  5.9929E-03  3.5957E-04
35-Br- 90    35090.      0.  2.2072E-03  3.5316E-04
35-Br- 91    35091.      0.  4.7541E-04  1.0934E-04
35-Br- 92    35092.      0.  5.7519E-05  3.6812E-05
35-Br- 93    35093.      0.  8.2958E-05  5.3093E-05
35-Br- 94    35094.      0.  1.7400E-07  1.1136E-07
35-Br- 95    35095.      0.  2.0705E-09  1.3251E-09
35-Br- 96    35096.      0.  8.9698E-11  5.7407E-11
35-Br- 97    35097.      0.  2.5848E-12  1.6543E-12
35-Br- 98    35098.      0.  1.8365E-12  1.1754E-12
36-Kr- 77    36077.      0.  0.0000E+00  0.0000E+00
36-Kr- 78    36078.      0.  0.0000E+00  0.0000E+00
36-Kr- 79-M  36079.      1.  2.8749E-14  1.8400E-14
36-Kr- 79    36079.      0.  2.8749E-14  1.8400E-14
36-Kr- 80    36080.      0.  8.7298E-12  5.5871E-12
36-Kr- 81    36081.      0.  7.0498E-10  4.5119E-10
36-Kr- 81-M  36081.      1.  1.0500E-10  6.7198E-11
36-Kr- 82    36082.      0.  2.3999E-08  1.5360E-08
36-Kr- 83    36083.      0.  1.2700E-06  8.1278E-07
36-Kr- 83-M  36083.      1.  2.9699E-07  1.9007E-07
36-Kr- 84    36084.      0.  3.5339E-05  2.2617E-05
36-Kr- 85    36085.      0.  9.5576E-04  2.1982E-04
36-Kr- 85-M  36085.      1.  2.1774E-04  3.4839E-05
36-Kr- 86    36086.      0.  5.6931E-03  2.2773E-04
36-Kr- 87    36087.      0.  1.8585E-02  5.2038E-04
36-Kr- 88    36088.      0.  3.8351E-02  7.6702E-04
36-Kr- 89    36089.      0.  4.6460E-02  9.2921E-04
36-Kr- 90    36090.      0.  3.9479E-02  7.8958E-04
36-Kr- 91    36091.      0.  1.9116E-02  3.8232E-04
36-Kr- 92    36092.      0.  7.5074E-03  2.1021E-04
36-Kr- 93    36093.      0.  1.4877E-03  5.9509E-05
36-Kr- 94    36094.      0.  2.6029E-04  1.6659E-04
36-Kr- 95    36095.      0.  3.1879E-06  2.0402E-06
36-Kr- 96    36096.      0.  1.6000E-06  1.0240E-06
36-Kr- 97    36097.      0.  8.9695E-08  5.7405E-08
36-Kr- 98    36098.      0.  8.6996E-08  5.5677E-08
36-Kr- 99    36099.      0.  1.0474E-11  6.7037E-12
36-Kr-100    36100.      0.  2.8099E-13  1.7984E-13
37-Rb- 79    37079.      0.  0.0000E+00  0.0000E+00
37-Rb- 81    37081.      0.  0.0000E+00  0.0000E+00
37-Rb- 83    37083.      0.  2.0000E-10  1.2800E-10
37-Rb- 84    37084.      0.  6.4298E-10  4.1151E-10
37-Rb- 85    37085.      0.  6.1998E-07  3.9679E-07
37-Rb- 86-M  37086.      1.  4.4999E-06  2.8799E-06
37-Rb- 86    37086.      0.  4.4999E-06  2.8799E-06
37-Rb- 87    37087.      0.  7.4988E-04  1.1998E-04
37-Rb- 88    37088.      0.  3.4095E-03  2.1821E-03
37-Rb- 89    37089.      0.  9.9975E-03  3.1992E-03
37-Rb- 90    37090.      0.  4.4224E-03  2.8303E-03
37-Rb- 90-M  37090.      1.  1.8839E-02  6.0286E-03
37-Rb- 91    37091.      0.  3.4179E-02  1.0937E-02
37-Rb- 92    37092.      0.  2.9259E-02  9.3629E-03
37-Rb- 93    37093.      0.  1.8444E-02  8.2999E-03
37-Rb- 94    37094.      0.  5.8980E-03  3.7747E-03
37-Rb- 95    37095.      0.  2.1417E-03  1.3707E-03
37-Rb- 96    37096.      0.  3.1346E-04  2.0062E-04
37-Rb- 97    37097.      0.  8.1478E-05  5.2146E-05
37-Rb- 98    37098.      0.  1.9401E-04  1.2417E-04
37-Rb- 99    37099.      0.  1.6358E-07  1.0469E-07
37-Rb-100    37100.      0.  7.2698E-09  4.6527E-09
37-Rb-101    37101.      0.  6.4548E-11  4.1311E-11
37-Rb-102    37102.      0.  2.0159E-12  1.2902E-12
37-Rb-103    37103.      0.  2.1180E-13  1.3555E-13
38-Sr- 83    38083.      0.  0.0000E+00  0.0000E+00
38-Sr- 84    38084.      0.  6.7398E-13  4.3135E-13
38-Sr- 85-M  38085.      1.  4.8599E-11  3.1103E-11
38-Sr- 85    38085.      0.  4.8599E-11  3.1103E-11
38-Sr- 86    38086.      0.  7.8498E-09  5.0239E-09
38-Sr- 87    38087.      0.  2.8899E-07  1.8495E-07
