Neutron energy =  5.0000E+05

PRODUCT      ZAFP     FPS           Y          DY
42-Mo-103    42103.      0.  8.5713E-03  5.4856E-03
42-Mo-104    42104.      0.  1.7897E-02  5.7271E-03
42-Mo-105    42105.      0.  1.9104E-02  4.3938E-03
42-Mo-106    42106.      0.  9.1080E-03  4.0986E-03
42-Mo-107    42107.      0.  5.2806E-03  2.3762E-03
42-Mo-108    42108.      0.  2.8293E-03  1.8107E-03
42-Mo-109    42109.      0.  7.0408E-04  4.5062E-04
42-Mo-110    42110.      0.  2.2980E-04  1.4707E-04
42-Mo-111    42111.      0.  1.9186E-05  1.2279E-05
42-Mo-112    42112.      0.  1.4590E-06  9.3374E-07
42-Mo-113    42113.      0.  8.2229E-09  5.2627E-09
42-Mo-114    42114.      0.  1.5800E-09  1.0112E-09
42-Mo-115    42115.      0.  2.8005E-10  1.7923E-10
42-Mo-116    42116.      0.  2.7401E-13  1.7537E-13
42-Mo-117    42117.      0.  7.6583E-15  4.9013E-15
43-Tc- 93    43093.      0.  0.0000E+00  0.0000E+00
43-Tc- 95    43095.      0.  0.0000E+00  0.0000E+00
43-Tc- 95-M  43095.      1.  0.0000E+00  0.0000E+00
43-Tc- 97-M  43097.      1.  2.6251E-14  1.6801E-14
43-Tc- 97    43097.      0.  2.6251E-14  1.6801E-14
43-Tc- 98    43098.      0.  6.4703E-12  4.1410E-12
43-Tc- 99    43099.      0.  3.9902E-10  2.5537E-10
43-Tc- 99-M  43099.      1.  8.1704E-11  5.2291E-11
43-Tc-100    43100.      0.  1.8901E-08  1.2097E-08
43-Tc-101    43101.      0.  5.6203E-07  3.5970E-07
43-Tc-102    43102.      0.  4.7502E-06  3.0401E-06
43-Tc-102-M  43102.      1.  4.7502E-06  3.0401E-06
43-Tc-103    43103.      0.  9.5855E-05  6.1347E-05
43-Tc-104    43104.      0.  5.0630E-04  3.2403E-04
43-Tc-105    43105.      0.  2.1388E-04  1.3688E-04
43-Tc-106    43106.      0.  3.0487E-04  1.9512E-04
43-Tc-107    43107.      0.  7.3405E-04  4.6979E-04
43-Tc-108    43108.      0.  9.9084E-04  6.3414E-04
43-Tc-109    43109.      0.  8.2295E-04  5.2669E-04
43-Tc-110    43110.      0.  5.7822E-04  3.7006E-04
43-Tc-111    43111.      0.  2.3423E-04  1.4991E-04
43-Tc-112    43112.      0.  5.6683E-05  3.6277E-05
43-Tc-113    43113.      0.  1.0822E-05  6.9263E-06
43-Tc-114    43114.      0.  1.0600E-06  6.7843E-07
43-Tc-115    43115.      0.  3.6858E-07  2.3589E-07
43-Tc-116    43116.      0.  2.8501E-09  1.8241E-09
43-Tc-117    43117.      0.  2.5587E-10  1.6376E-10
43-Tc-118    43118.      0.  6.5547E-13  4.1950E-13
43-Tc-119    43119.      0.  2.0293E-14  1.2987E-14
43-Tc-120    43120.      0.  4.4895E-16  2.8733E-16
44-Ru- 95    44095.      0.  0.0000E+00  0.0000E+00
44-Ru- 96    44096.      0.  0.0000E+00  0.0000E+00
44-Ru- 97    44097.      0.  0.0000E+00  0.0000E+00
44-Ru- 98    44098.      0.  0.0000E+00  0.0000E+00
44-Ru- 99    44099.      0.  0.0000E+00  0.0000E+00
44-Ru-100    44100.      0.  5.6203E-13  3.5970E-13
44-Ru-101    44101.      0.  4.7202E-11  3.0210E-11
44-Ru-102    44102.      0.  3.4702E-09  2.2209E-09
44-Ru-103    44103.      0.  9.6005E-08  6.1443E-08
44-Ru-104    44104.      0.  2.1501E-06  1.3761E-06
44-Ru-105    44105.      0.  3.6102E-09  2.3105E-09
44-Ru-106    44106.      0.  3.4202E-08  2.1889E-08
44-Ru-107    44107.      0.  3.7102E-07  2.3745E-07
44-Ru-108    44108.      0.  3.4602E-06  2.2145E-06
44-Ru-109-M  44109.      1.  5.1403E-06  3.2898E-06
44-Ru-109    44109.      0.  5.1403E-06  3.2898E-06
44-Ru-110    44110.      0.  3.3286E-04  2.1303E-04
44-Ru-111    44111.      0.  3.9530E-04  2.5299E-04
44-Ru-112    44112.      0.  3.9872E-04  2.5518E-04
44-Ru-113    44113.      0.  2.2169E-04  1.4188E-04
44-Ru-114    44114.      0.  9.7825E-05  6.2608E-05
44-Ru-115    44115.      0.  2.2002E-05  1.4081E-05
44-Ru-116    44116.      0.  3.5902E-06  2.2977E-06
44-Ru-117    44117.      0.  3.3676E-07  2.1553E-07
44-Ru-118    44118.      0.  2.1900E-08  1.4016E-08
44-Ru-119    44119.      0.  6.7801E-10  4.3393E-10
44-Ru-120    44120.      0.  1.5000E-11  9.6002E-12
44-Ru-121    44121.      0.  7.1234E-14  4.5590E-14
44-Ru-122    44122.      0.  0.0000E+00  0.0000E+00
44-Ru-124    44124.      0.  0.0000E+00  0.0000E+00
45-Rh- 99    45099.      0.  0.0000E+00  0.0000E+00
45-Rh-101    45101.      0.  0.0000E+00  0.0000E+00
45-Rh-101-M  45101.      1.  0.0000E+00  0.0000E+00
45-Rh-102    45102.      0.  0.0000E+00  0.0000E+00
45-Rh-102-M  45102.      1.  0.0000E+00  0.0000E+00
45-Rh-103    45103.      0.  2.2801E-13  1.4593E-13
45-Rh-103-M  45103.      1.  1.6701E-12  1.0688E-12
45-Rh-104    45104.      0.  2.7001E-11  1.7281E-11
45-Rh-104-M  45104.      1.  9.5805E-11  6.1315E-11
45-Rh-105    45105.      0.  0.0000E+00  0.0000E+00
45-Rh-105-M  45105.      1.  0.0000E+00  0.0000E+00
45-Rh-106    45106.      0.  0.0000E+00  0.0000E+00
45-Rh-106-M  45106.      1.  0.0000E+00  0.0000E+00
45-Rh-107    45107.      0.  4.2402E-14  2.7137E-14
45-Rh-108    45108.      0.  1.0601E-12  6.7843E-13
45-Rh-108-M  45108.      1.  1.0601E-12  6.7843E-13
45-Rh-109    45109.      0.  2.1801E-11  1.3953E-11
45-Rh-109-M  45109.      1.  2.1801E-11  1.3953E-11
45-Rh-110    45110.      0.  1.9701E-06  1.2609E-06
45-Rh-110-M  45110.      1.  1.9701E-06  1.2609E-06
45-Rh-111    45111.      0.  2.4191E-05  1.5482E-05
45-Rh-112    45112.      0.  7.0113E-05  4.4873E-05
45-Rh-113    45113.      0.  1.6151E-04  1.0336E-04
45-Rh-114    45114.      0.  1.8422E-04  1.1790E-04
45-Rh-115    45115.      0.  1.6965E-04  1.0857E-04
45-Rh-116    45116.      0.  7.0713E-05  4.5257E-05
45-Rh-117    45117.      0.  2.7791E-05  1.7787E-05
45-Rh-118    45118.      0.  5.1903E-06  3.3218E-06
45-Rh-119    45119.      0.  7.2404E-07  4.6338E-07
45-Rh-120    45120.      0.  4.8502E-08  3.1042E-08
45-Rh-121    45121.      0.  2.3800E-09  1.5232E-09
45-Rh-122    45122.      0.  6.4403E-11  4.1218E-11
45-Rh-123    45123.      0.  1.6101E-12  1.0305E-12
45-Rh-124    45124.      0.  1.6301E-14  1.0432E-14
46-Pd- 99    46099.      0.  0.0000E+00  0.0000E+00
46-Pd-101    46101.      0.  0.0000E+00  0.0000E+00
46-Pd-102    46102.      0.  0.0000E+00  0.0000E+00
46-Pd-103    46103.      0.  0.0000E+00  0.0000E+00
46-Pd-104    46104.      0.  0.0000E+00  0.0000E+00
46-Pd-105    46105.      0.  0.0000E+00  0.0000E+00
46-Pd-106    46106.      0.  0.0000E+00  0.0000E+00
46-Pd-107    46107.      0.  0.0000E+00  0.0000E+00
46-Pd-107-M  46107.      1.  0.0000E+00  0.0000E+00
46-Pd-108    46108.      0.  0.0000E+00  0.0000E+00
46-Pd-109    46109.      0.  0.0000E+00  0.0000E+00
46-Pd-109-M  46109.      1.  0.0000E+00  0.0000E+00
46-Pd-110    46110.      0.  6.4803E-09  4.1474E-09
46-Pd-111    46111.      0.  4.8002E-08  3.0721E-08
46-Pd-111-M  46111.      1.  1.0701E-07  6.8483E-08
46-Pd-112    46112.      0.  2.3001E-06  1.4721E-06
46-Pd-113    46113.      0.  1.6621E-05  1.0637E-05
46-Pd-114    46114.      0.  7.9444E-05  5.0844E-05
46-Pd-115    46115.      0.  1.8539E-04  1.1865E-04
46-Pd-116    46116.      0.  2.7281E-04  1.7460E-04
46-Pd-117    46117.      0.  2.5614E-04  1.6393E-04
46-Pd-118    46118.      0.  1.8394E-04  1.1772E-04
46-Pd-119    46119.      0.  6.8863E-05  4.4073E-05
46-Pd-120    46120.      0.  1.9831E-05  1.2692E-05
46-Pd-121    46121.      0.  2.7601E-06  1.7665E-06
46-Pd-122    46122.      0.  3.5302E-07  2.2593E-07
46-Pd-123    46123.      0.  2.6901E-08  1.7217E-08
46-Pd-124    46124.      0.  1.2801E-09  8.1924E-10
46-Pd-125    46125.      0.  0.0000E+00  0.0000E+00
46-Pd-126    46126.      0.  0.0000E+00  0.0000E+00
46-Pd-127    46127.      0.  0.0000E+00  0.0000E+00
46-Pd-128    46128.      0.  0.0000E+00  0.0000E+00
46-Pd-129    46129.      0.  0.0000E+00  0.0000E+00
46-Pd-130    46130.      0.  0.0000E+00  0.0000E+00
47-Ag-103    47103.      0.  0.0000E+00  0.0000E+00
47-Ag-105    47105.      0.  0.0000E+00  0.0000E+00
47-Ag-105-M  47105.      1.  0.0000E+00  0.0000E+00
47-Ag-106    47106.      0.  0.0000E+00  0.0000E+00
47-Ag-106-M  47106.      1.  0.0000E+00  0.0000E+00
47-Ag-107    47107.      0.  0.0000E+00  0.0000E+00
47-Ag-107-M  47107.      1.  0.0000E+00  0.0000E+00
47-Ag-108-M  47108.      1.  0.0000E+00  0.0000E+00
47-Ag-108    47108.      0.  0.0000E+00  0.0000E+00
47-Ag-109-M  47109.      1.  0.0000E+00  0.0000E+00
47-Ag-109    47109.      0.  0.0000E+00  0.0000E+00
47-Ag-110    47110.      0.  3.7702E-14  2.4129E-14
47-Ag-110-M  47110.      1.  1.0200E-13  6.5283E-14
47-Ag-111    47111.      0.  2.5101E-12  1.6065E-12
47-Ag-111-M  47111.      1.  1.8401E-11  1.1777E-11
47-Ag-112    47112.      0.  1.1401E-09  7.2964E-10
47-Ag-113    47113.      0.  5.3303E-09  3.4114E-09
47-Ag-113-M  47113.      1.  3.9102E-08  2.5025E-08
47-Ag-114    47114.      0.  6.7803E-07  4.3394E-07
47-Ag-115    47115.      0.  3.5202E-06  2.2529E-06
47-Ag-115-M  47115.      1.  3.5202E-06  2.2529E-06
47-Ag-116    47116.      0.  1.3031E-05  8.3396E-06
47-Ag-116-M  47116.      1.  1.3031E-05  8.3396E-06
47-Ag-117    47117.      0.  4.4372E-05  2.8398E-05
47-Ag-117-M  47117.      1.  4.4372E-05  2.8398E-05
47-Ag-118    47118.      0.  7.3794E-05  4.7228E-05
47-Ag-118-M  47118.      1.  7.3794E-05  4.7228E-05
47-Ag-119    47119.      0.  1.9752E-04  1.2641E-04
47-Ag-120-M  47120.      1.  6.9993E-05  4.4796E-05
47-Ag-120    47120.      0.  6.9993E-05  4.4796E-05
47-Ag-121    47121.      0.  7.5434E-05  4.8278E-05
47-Ag-122-M  47122.      1.  1.3696E-05  8.7652E-06
47-Ag-122    47122.      0.  1.3696E-05  8.7652E-06
47-Ag-123    47123.      0.  9.1705E-06  5.8691E-06
47-Ag-124    47124.      0.  1.3001E-06  8.3204E-07
47-Ag-125    47125.      0.  6.3403E-11  4.0578E-11
47-Ag-126    47126.      0.  5.5903E-12  3.5778E-12
47-Ag-127    47127.      0.  4.2902E-13  2.7457E-13
47-Ag-128    47128.      0.  1.6901E-14  1.0816E-14
47-Ag-129    47129.      0.  1.2233E-15  7.8295E-16
47-Ag-130    47130.      0.  0.0000E+00  0.0000E+00
47-Ag-131    47131.      0.  7.0635E-11  4.5207E-11
47-Ag-132    47132.      0.  3.6814E-12  2.3561E-12
47-Ag-133    47133.      0.  2.2498E-13  1.4398E-13
48-Cd-105    48105.      0.  0.0000E+00  0.0000E+00
48-Cd-106    48106.      0.  0.0000E+00  0.0000E+00
48-Cd-107    48107.      0.  0.0000E+00  0.0000E+00
48-Cd-108    48108.      0.  0.0000E+00  0.0000E+00
48-Cd-109    48109.      0.  0.0000E+00  0.0000E+00
48-Cd-110    48110.      0.  0.0000E+00  0.0000E+00
48-Cd-111    48111.      0.  0.0000E+00  0.0000E+00
48-Cd-111-M  48111.      1.  0.0000E+00  0.0000E+00
48-Cd-112    48112.      0.  6.7003E-14  4.2882E-14
48-Cd-113    48113.      0.  2.0601E-12  1.3185E-12
48-Cd-113-M  48113.      1.  7.7604E-12  4.9666E-12
48-Cd-114    48114.      0.  7.8604E-10  5.0306E-10
48-Cd-115    48115.      0.  5.5803E-09  3.5714E-09
48-Cd-115-M  48115.      1.  2.1001E-08  1.3441E-08
48-Cd-116    48116.      0.  4.2902E-07  2.7457E-07
48-Cd-117    48117.      0.  8.3904E-07  5.3699E-07
48-Cd-117-M  48117.      1.  3.1602E-06  2.0225E-06
48-Cd-118    48118.      0.  2.6151E-05  1.6737E-05
48-Cd-119    48119.      0.  4.2592E-05  2.7259E-05
48-Cd-119-M  48119.      1.  4.2592E-05  2.7259E-05
48-Cd-120    48120.      0.  2.1456E-04  1.3732E-04
48-Cd-121-M  48121.      1.  1.3077E-04  8.3694E-05
48-Cd-121    48121.      0.  1.3077E-04  8.3694E-05
48-Cd-122    48122.      0.  3.5679E-04  2.2834E-04
48-Cd-123    48123.      0.  3.0395E-04  1.9452E-04
48-Cd-124    48124.      0.  1.7773E-04  1.1375E-04
48-Cd-125    48125.      0.  1.2921E-05  8.2692E-06
48-Cd-126    48126.      0.  4.8902E-06  3.1298E-06
48-Cd-127    48127.      0.  1.1601E-06  7.4244E-07
48-Cd-128    48128.      0.  2.3201E-07  1.4849E-07
48-Cd-129    48129.      0.  2.4501E-08  1.5681E-08
48-Cd-130    48130.      0.  4.7102E-09  3.0145E-09
48-Cd-131    48131.      0.  2.3601E-06  1.5104E-06
48-Cd-132    48132.      0.  1.2300E-07  7.8722E-08
48-Cd-133    48133.      0.  7.5168E-09  4.8108E-09
48-Cd-134    48134.      0.  2.1301E-11  1.3633E-11
48-Cd-135    48135.      0.  6.1811E-13  3.9559E-13
48-Cd-136    48136.      0.  0.0000E+00  0.0000E+00
49-In-107    49107.      0.  0.0000E+00  0.0000E+00
49-In-109    49109.      0.  0.0000E+00  0.0000E+00
49-In-111    49111.      0.  0.0000E+00  0.0000E+00
49-In-112    49112.      0.  0.0000E+00  0.0000E+00
49-In-112-M  49112.      1.  0.0000E+00  0.0000E+00
49-In-113    49113.      0.  0.0000E+00  0.0000E+00
49-In-113-M  49113.      1.  0.0000E+00  0.0000E+00
49-In-114    49114.      0.  0.0000E+00  0.0000E+00
49-In-114-M  49114.      1.  0.0000E+00  0.0000E+00
49-In-115    49115.      0.  1.7201E-12  1.1008E-12
49-In-115-M  49115.      1.  3.5102E-13  2.2465E-13
49-In-116-N  49116.      2.  3.3868E-11  2.1676E-11
49-In-116    49116.      0.  3.3868E-11  2.1676E-11
49-In-116-M  49116.      1.  3.3868E-11  2.1676E-11
49-In-117    49117.      0.  3.5802E-09  2.2913E-09
49-In-117-M  49117.      1.  7.3304E-10  4.6914E-10
49-In-118-N  49118.      2.  9.0505E-09  5.7923E-09
49-In-118    49118.      0.  6.4003E-08  4.0962E-08
49-In-118-M  49118.      1.  9.0505E-09  5.7923E-09
49-In-119    49119.      0.  9.4505E-07  6.0483E-07
49-In-119-M  49119.      1.  1.9401E-07  1.2417E-07
49-In-120-N  49120.      2.  2.5335E-06  1.6214E-06
49-In-120    49120.      0.  2.5335E-06  1.6214E-06
49-In-120-M  49120.      1.  2.5335E-06  1.6214E-06
49-In-121    49121.      0.  2.8491E-05  1.8234E-05
49-In-121-M  49121.      1.  5.8403E-06  3.7378E-06
49-In-122-N  49122.      2.  3.7975E-05  2.4304E-05
49-In-122    49122.      0.  3.7975E-05  2.4304E-05
49-In-122-M  49122.      1.  3.7975E-05  2.4304E-05
49-In-123    49123.      0.  2.8396E-04  1.8174E-04
49-In-123-M  49123.      1.  5.8163E-05  3.7224E-05
49-In-124-M  49124.      1.  2.3579E-04  1.5090E-04
49-In-124    49124.      0.  2.3579E-04  1.5090E-04
49-In-125    49125.      0.  4.5661E-04  2.9223E-04
49-In-125-M  49125.      1.  4.5661E-04  2.9223E-04
49-In-126-M  49126.      1.  4.0563E-04  2.5961E-04
49-In-126    49126.      0.  4.0563E-04  2.5961E-04
49-In-127    49127.      0.  3.8813E-04  2.4840E-04
49-In-127-M  49127.      1.  3.8813E-04  2.4840E-04
49-In-128-M  49128.      1.  2.3391E-04  1.4970E-04
49-In-128    49128.      0.  2.3391E-04  1.4970E-04
49-In-129    49129.      0.  1.1660E-04  7.4621E-05
49-In-129-M  49129.      1.  1.1660E-04  7.4621E-05
49-In-130-N  49130.      2.  5.5716E-05  3.5658E-05
49-In-130-M  49130.      1.  5.5716E-05  3.5658E-05
49-In-130    49130.      0.  5.5716E-05  3.5658E-05
49-In-131-M  49131.      1.  2.9444E-04  1.8845E-04
49-In-131    49131.      0.  2.9444E-04  1.8845E-04
49-In-132    49132.      0.  9.6585E-05  6.1814E-05
49-In-133    49133.      0.  9.8930E-06  6.3315E-06
49-In-134    49134.      0.  2.8901E-07  1.8497E-07
49-In-135    49135.      0.  2.0652E-08  1.3217E-08
49-In-136    49136.      0.  5.3303E-11  3.4114E-11
49-In-137    49137.      0.  9.8471E-13  6.3021E-13
50-Sn-111    50111.      0.  0.0000E+00  0.0000E+00
50-Sn-112    50112.      0.  0.0000E+00  0.0000E+00
50-Sn-113-M  50113.      1.  0.0000E+00  0.0000E+00
50-Sn-113    50113.      0.  0.0000E+00  0.0000E+00
50-Sn-114    50114.      0.  0.0000E+00  0.0000E+00
50-Sn-115    50115.      0.  0.0000E+00  0.0000E+00
50-Sn-116    50116.      0.  0.0000E+00  0.0000E+00
50-Sn-117-M  50117.      1.  1.8551E-13  1.1873E-13
50-Sn-117    50117.      0.  1.8551E-13  1.1873E-13
50-Sn-118    50118.      0.  3.3002E-11  2.1121E-11
50-Sn-119    50119.      0.  2.9001E-10  1.8561E-10
50-Sn-119-M  50119.      1.  1.0901E-09  6.9764E-10
50-Sn-120    50120.      0.  4.1402E-08  2.6497E-08
50-Sn-121    50121.      0.  1.3401E-07  8.5764E-08
50-Sn-121-M  50121.      1.  3.8202E-07  2.4449E-07
50-Sn-122    50122.      0.  7.3104E-06  4.6786E-06
50-Sn-123    50123.      0.  4.1692E-05  2.6683E-05
50-Sn-123-M  50123.      1.  1.4651E-05  9.3765E-06
50-Sn-124    50124.      0.  2.8600E-04  1.8304E-04
50-Sn-125    50125.      0.  5.2978E-04  3.3906E-04
50-Sn-125-M  50125.      1.  1.8614E-04  1.1913E-04
50-Sn-126    50126.      0.  1.6108E-03  1.0309E-03
50-Sn-127    50127.      0.  2.0191E-03  1.2922E-03
50-Sn-127-M  50127.      1.  7.0939E-04  4.5401E-04
50-Sn-128-M  50128.      1.  2.4220E-03  1.5501E-03
50-Sn-128    50128.      0.  2.4220E-03  1.5501E-03
50-Sn-129    50129.      0.  7.3143E-03  3.2914E-03
50-Sn-129-M  50129.      1.  1.3177E-03  8.4334E-04
50-Sn-130-M  50130.      1.  7.2369E-03  4.6316E-03
50-Sn-130    50130.      0.  7.2369E-03  4.6316E-03
50-Sn-131-M  50131.      1.  7.3414E-03  4.6985E-03
50-Sn-131    50131.      0.  7.3414E-03  4.6985E-03
50-Sn-132    50132.      0.  1.0373E-02  3.3193E-03
50-Sn-133    50133.      0.  3.2780E-03  2.0980E-03
50-Sn-134    50134.      0.  4.6849E-04  2.9984E-04
50-Sn-135    50135.      0.  2.7181E-05  1.7396E-05
50-Sn-136    50136.      0.  1.4301E-06  9.1525E-07
50-Sn-137    50137.      0.  3.2901E-08  2.1056E-08
50-Sn-138    50138.      0.  5.8803E-10  3.7634E-10
50-Sn-139    50139.      0.  3.5318E-12  2.2603E-12
50-Sn-140    50140.      0.  3.8678E-13  2.4754E-13
51-Sb-113    51113.      0.  0.0000E+00  0.0000E+00
51-Sb-115    51115.      0.  0.0000E+00  0.0000E+00
51-Sb-117    51117.      0.  0.0000E+00  0.0000E+00
51-Sb-118    51118.      0.  0.0000E+00  0.0000E+00
51-Sb-118-M  51118.      1.  0.0000E+00  0.0000E+00
51-Sb-119    51119.      0.  3.3202E-14  2.1249E-14
51-Sb-120    51120.      0.  1.1401E-12  7.2964E-13
51-Sb-120-M  51120.      1.  1.9301E-12  1.2353E-12
51-Sb-121    51121.      0.  1.7201E-10  1.1008E-10
51-Sb-122    51122.      0.  3.2202E-09  2.0609E-09
51-Sb-122-M  51122.      1.  4.2702E-09  2.7329E-09
51-Sb-123    51123.      0.  2.5401E-07  1.6257E-07
51-Sb-124-N  51124.      2.  1.1934E-06  7.6377E-07
51-Sb-124    51124.      0.  1.1934E-06  7.6377E-07
51-Sb-124-M  51124.      1.  1.1934E-06  7.6377E-07
51-Sb-125    51125.      0.  8.8504E-07  5.6643E-07
51-Sb-126-N  51126.      2.  1.4101E-06  9.0244E-07
51-Sb-126    51126.      0.  2.0401E-06  1.3057E-06
51-Sb-126-M  51126.      1.  1.4101E-06  9.0244E-07
51-Sb-127    51127.      0.  3.0482E-05  1.9508E-05
51-Sb-128    51128.      0.  5.4303E-05  3.4754E-05
51-Sb-128-M  51128.      1.  7.4984E-05  4.7990E-05
51-Sb-129    51129.      0.  4.4642E-04  2.8571E-04
51-Sb-130    51130.      0.  1.1662E-03  7.4639E-04
51-Sb-130-M  51130.      1.  1.6105E-03  1.0307E-03
51-Sb-131    51131.      0.  1.2622E-02  4.0392E-03
51-Sb-132    51132.      0.  1.1805E-02  3.7776E-03
51-Sb-132-M  51132.      1.  1.0469E-02  3.3500E-03
51-Sb-133    51133.      0.  2.8541E-02  9.1330E-03
51-Sb-134-M  51134.      1.  5.8276E-03  3.7297E-03
51-Sb-134    51134.      0.  5.8276E-03  3.7297E-03
51-Sb-135    51135.      0.  3.1341E-03  2.0058E-03
51-Sb-136    51136.      0.  5.0741E-04  3.2475E-04
51-Sb-137    51137.      0.  5.5023E-05  3.5215E-05
51-Sb-138    51138.      0.  2.9902E-06  1.9137E-06
51-Sb-139    51139.      0.  1.1800E-07  7.5521E-08
51-Sb-140    51140.      0.  1.2923E-08  8.2706E-09
51-Sb-141    51141.      0.  8.9811E-12  5.7479E-12
51-Sb-142    51142.      0.  7.7819E-13  4.9804E-13
52-Te-115    52115.      0.  0.0000E+00  0.0000E+00
52-Te-117    52117.      0.  0.0000E+00  0.0000E+00
52-Te-118    52118.      0.  0.0000E+00  0.0000E+00
52-Te-119    52119.      0.  0.0000E+00  0.0000E+00
52-Te-120    52120.      0.  0.0000E+00  0.0000E+00
52-Te-121-M  52121.      1.  0.0000E+00  0.0000E+00
52-Te-121    52121.      0.  0.0000E+00  0.0000E+00
52-Te-122    52122.      0.  9.3605E-13  5.9907E-13
52-Te-123    52123.      0.  2.0401E-11  1.3057E-11
52-Te-123-M  52123.      1.  7.6904E-11  4.9219E-11
52-Te-124    52124.      0.  6.3003E-09  4.0322E-09
52-Te-125    52125.      0.  2.4001E-13  1.5361E-13
52-Te-125-M  52125.      1.  9.0204E-13  5.7731E-13
52-Te-126    52126.      0.  2.7101E-11  1.7345E-11
52-Te-127    52127.      0.  1.3401E-10  8.5764E-11
52-Te-127-M  52127.      1.  3.8102E-10  2.4385E-10
52-Te-128    52128.      0.  1.0701E-08  6.8483E-09
52-Te-129    52129.      0.  5.1703E-08  3.3090E-08
52-Te-129-M  52129.      1.  1.4701E-07  9.4085E-08
52-Te-130    52130.      0.  3.8502E-06  2.4641E-06
52-Te-131    52131.      0.  4.1596E-04  2.6622E-04
52-Te-131-M  52131.      1.  1.1870E-03  7.5969E-04
52-Te-132    52132.      0.  1.0957E-02  3.5063E-03
52-Te-133    52133.      0.  9.2208E-03  5.9013E-03
52-Te-133-M  52133.      1.  2.6244E-02  8.3980E-03
52-Te-134    52134.      0.  5.4951E-02  4.3961E-03
52-Te-135    52135.      0.  3.8912E-02  1.2452E-02
52-Te-136    52136.      0.  2.6143E-02  8.3657E-03
52-Te-137    52137.      0.  7.9764E-03  5.1049E-03
52-Te-138    52138.      0.  1.8903E-03  1.2098E-03
52-Te-139    52139.      0.  2.1282E-04  1.3620E-04
52-Te-140    52140.      0.  1.7008E-05  1.0885E-05
52-Te-141    52141.      0.  3.0007E-07  1.9205E-07
52-Te-142    52142.      0.  2.6000E-08  1.6640E-08
52-Te-143    52143.      0.  3.1119E-11  1.9916E-11
52-Te-144    52144.      0.  3.5730E-12  2.2867E-12
52-Te-145    52145.      0.  2.1679E-13  1.3875E-13
53-I -121    53121.      0.  0.0000E+00  0.0000E+00
53-I -123    53123.      0.  0.0000E+00  0.0000E+00
53-I -125    53125.      0.  0.0000E+00  0.0000E+00
53-I -126    53126.      0.  0.0000E+00  0.0000E+00
53-I -127    53127.      0.  0.0000E+00  0.0000E+00
53-I -128    53128.      0.  0.0000E+00  0.0000E+00
53-I -129    53129.      0.  1.1101E-14  7.1043E-15
53-I -130    53130.      0.  6.2203E-13  3.9810E-13
53-I -130-M  53130.      1.  2.3001E-13  1.4721E-13
53-I -131    53131.      0.  5.3103E-06  3.3986E-06
53-I -132-M  53132.      1.  3.5517E-05  2.2731E-05
53-I -132    53132.      0.  3.5517E-05  2.2731E-05
53-I -133-M  53133.      1.  7.7577E-04  4.9649E-04
53-I -133    53133.      0.  7.7577E-04  4.9649E-04
53-I -134    53134.      0.  6.4479E-03  4.1267E-03
53-I -134-M  53134.      1.  3.2645E-03  2.0893E-03
53-I -135    53135.      0.  1.7789E-02  5.6926E-03
53-I -136    53136.      0.  1.4646E-02  4.6866E-03
53-I -136-M  53136.      1.  1.4544E-02  4.6541E-03
53-I -137    53137.      0.  3.3187E-02  1.0620E-02
53-I -138    53138.      0.  1.9768E-02  6.3257E-03
53-I -139    53139.      0.  8.7814E-03  5.6201E-03
53-I -140    53140.      0.  1.9700E-03  1.2608E-03
53-I -141    53141.      0.  3.9493E-04  2.5276E-04
53-I -142    53142.      0.  3.7542E-05  2.4027E-05
53-I -143    53143.      0.  1.0397E-06  6.6542E-07
53-I -144    53144.      0.  1.1938E-07  7.6404E-08
53-I -145    53145.      0.  7.2435E-09  4.6358E-09
53-I -146    53146.      0.  1.2331E-11  7.8920E-12
53-I -147    53147.      0.  8.7164E-13  5.5785E-13
54-Xe-124    54124.      0.  0.0000E+00  0.0000E+00
54-Xe-125-M  54125.      1.  0.0000E+00  0.0000E+00
54-Xe-125    54125.      0.  0.0000E+00  0.0000E+00
54-Xe-126    54126.      0.  0.0000E+00  0.0000E+00
54-Xe-127-M  54127.      1.  0.0000E+00  0.0000E+00
54-Xe-127    54127.      0.  0.0000E+00  0.0000E+00
54-Xe-128    54128.      0.  0.0000E+00  0.0000E+00
54-Xe-129-M  54129.      1.  0.0000E+00  0.0000E+00
54-Xe-129    54129.      0.  0.0000E+00  0.0000E+00
54-Xe-130    54130.      0.  0.0000E+00  0.0000E+00
54-Xe-131    54131.      0.  3.6302E-10  2.3233E-10
54-Xe-131-M  54131.      1.  1.0301E-09  6.5923E-10
54-Xe-132    54132.      0.  9.6605E-08  6.1827E-08
54-Xe-133    54133.      0.  1.7801E-06  1.1393E-06
54-Xe-133-M  54133.      1.  5.0602E-06  3.2386E-06
54-Xe-134    54134.      0.  3.9332E-05  2.5172E-05
54-Xe-134-M  54134.      1.  1.0633E-04  6.8055E-05
54-Xe-135    54135.      0.  2.7276E-04  1.7457E-04
54-Xe-135-M  54135.      1.  7.7633E-04  4.9685E-04
54-Xe-136    54136.      0.  7.4006E-03  4.7364E-03
54-Xe-137    54137.      0.  2.0216E-02  6.4691E-03
54-Xe-138    54138.      0.  4.2887E-02  9.8641E-03
54-Xe-139    54139.      0.  4.3815E-02  1.4021E-02
