Neutron energy =  5.0000E+05

PRODUCT      ZAFP     FPS           Y          DY
28-Ni- 75    28075.      0.  7.3300E-08  4.6912E-08
28-Ni- 76    28076.      0.  1.1800E-08  7.5520E-09
28-Ni- 77    28077.      0.  8.6298E-10  5.5230E-10
28-Ni- 78    28078.      0.  2.8700E-11  1.8368E-11
28-Ni- 79    28079.      0.  4.5220E-13  2.8941E-13
28-Ni- 80    28080.      0.  0.0000E+00  0.0000E+00
28-Ni- 82    28082.      0.  0.0000E+00  0.0000E+00
29-Cu- 66    29066.      0.  5.1300E-11  3.2832E-11
29-Cu- 67    29067.      0.  9.9200E-10  6.3488E-10
29-Cu- 68    29068.      0.  2.9600E-09  1.8944E-09
29-Cu- 68-M  29068.      1.  8.0000E-09  5.1200E-09
29-Cu- 69    29069.      0.  9.2500E-08  5.9200E-08
29-Cu- 70    29070.      0.  1.2700E-07  8.1280E-08
29-Cu- 70-M  29070.      1.  4.5000E-07  2.8800E-07
29-Cu- 71    29071.      0.  2.6500E-06  1.6960E-06
29-Cu- 72    29072.      0.  2.9800E-06  1.9072E-06
29-Cu- 73    29073.      0.  3.9200E-06  2.5088E-06
29-Cu- 74    29074.      0.  5.8500E-06  3.7440E-06
29-Cu- 75    29075.      0.  6.8200E-06  4.3648E-06
29-Cu- 76    29076.      0.  2.8300E-06  1.8112E-06
29-Cu- 77    29077.      0.  9.0900E-07  5.8176E-07
29-Cu- 78    29078.      0.  8.4100E-08  5.3824E-08
29-Cu- 79    29079.      0.  7.2395E-09  4.6333E-09
29-Cu- 80    29080.      0.  2.6500E-10  1.6960E-10
29-Cu- 81    29081.      0.  9.6100E-12  6.1504E-12
29-Cu- 82    29082.      0.  1.4300E-13  9.1520E-14
30-Zn- 66    30066.      0.  6.0200E-14  3.8528E-14
30-Zn- 67    30067.      0.  2.9000E-12  1.8560E-12
30-Zn- 68    30068.      0.  1.3000E-10  8.3200E-11
30-Zn- 69    30069.      0.  4.3800E-10  2.8032E-10
30-Zn- 69-M  30069.      1.  2.1400E-09  1.3696E-09
30-Zn- 70    30070.      0.  6.0400E-08  3.8656E-08
30-Zn- 71    30071.      0.  1.0200E-07  6.5280E-08
30-Zn- 71-M  30071.      1.  4.9600E-07  3.1744E-07
30-Zn- 72    30072.      0.  2.3000E-06  1.4720E-06
30-Zn- 73    30073.      0.  6.0800E-06  3.8912E-06
30-Zn- 74    30074.      0.  3.1170E-05  1.9949E-05
30-Zn- 75    30075.      0.  7.5480E-05  4.8307E-05
30-Zn- 76    30076.      0.  1.2003E-04  7.6819E-05
30-Zn- 77    30077.      0.  9.3350E-05  5.9744E-05
30-Zn- 78    30078.      0.  3.7450E-05  2.3968E-05
30-Zn- 79    30079.      0.  8.4300E-06  5.3952E-06
30-Zn- 80    30080.      0.  1.3700E-06  8.7680E-07
30-Zn- 81    30081.      0.  1.3500E-07  8.6400E-08
30-Zn- 82    30082.      0.  9.4700E-09  6.0608E-09
30-Zn- 83    30083.      0.  2.8900E-10  1.8496E-10
30-Zn- 84    30084.      0.  6.1500E-12  3.9360E-12
30-Zn- 85    30085.      0.  1.6802E-13  1.0753E-13
30-Zn- 86    30086.      0.  0.0000E+00  0.0000E+00
31-Ga- 66    31066.      0.  0.0000E+00  0.0000E+00
31-Ga- 67    31067.      0.  0.0000E+00  0.0000E+00
31-Ga- 68    31068.      0.  2.1900E-14  1.4016E-14
31-Ga- 69    31069.      0.  1.8200E-12  1.1648E-12
31-Ga- 70    31070.      0.  1.0500E-10  6.7200E-11
31-Ga- 71    31071.      0.  4.1700E-09  2.6688E-09
31-Ga- 72-M  31072.      1.  1.8650E-08  1.1936E-08
31-Ga- 72    31072.      0.  1.8650E-08  1.1936E-08
31-Ga- 73    31073.      0.  3.6400E-07  2.3296E-07
31-Ga- 74-M  31074.      1.  2.0250E-06  1.2960E-06
31-Ga- 74    31074.      0.  2.0250E-06  1.2960E-06
31-Ga- 75    31075.      0.  3.3170E-05  2.1229E-05
31-Ga- 76    31076.      0.  1.1113E-04  7.1123E-05
31-Ga- 77    31077.      0.  3.0802E-04  1.9713E-04
31-Ga- 78    31078.      0.  2.8473E-04  1.8223E-04
31-Ga- 79    31079.      0.  2.5212E-04  1.6136E-04
31-Ga- 80    31080.      0.  1.0204E-04  6.5306E-05
31-Ga- 81    31081.      0.  4.2990E-05  2.7514E-05
31-Ga- 82    31082.      0.  8.2300E-06  5.2672E-06
31-Ga- 83    31083.      0.  1.1600E-06  7.4240E-07
31-Ga- 84    31084.      0.  6.7600E-08  4.3264E-08
31-Ga- 85    31085.      0.  2.6898E-09  1.7215E-09
31-Ga- 86    31086.      0.  5.8200E-11  3.7248E-11
31-Ga- 87    31087.      0.  9.6355E-13  6.1668E-13
32-Ge- 66    32066.      0.  0.0000E+00  0.0000E+00
32-Ge- 67    32067.      0.  0.0000E+00  0.0000E+00
32-Ge- 68    32068.      0.  0.0000E+00  0.0000E+00
32-Ge- 69    32069.      0.  0.0000E+00  0.0000E+00
32-Ge- 70    32070.      0.  2.7700E-14  1.7728E-14
32-Ge- 71    32071.      0.  1.3900E-12  8.8960E-13
32-Ge- 71-M  32071.      1.  1.3900E-12  8.8960E-13
32-Ge- 72    32072.      0.  1.0400E-10  6.6560E-11
32-Ge- 73    32073.      0.  2.0600E-09  1.3184E-09
32-Ge- 73-M  32073.      1.  4.2100E-10  2.6944E-10
32-Ge- 74    32074.      0.  1.1200E-07  7.1680E-08
32-Ge- 75    32075.      0.  2.5200E-07  1.6128E-07
32-Ge- 75-M  32075.      1.  1.8500E-06  1.1840E-06
32-Ge- 76    32076.      0.  2.6840E-05  1.7178E-05
32-Ge- 77    32077.      0.  1.4301E-04  9.1526E-05
32-Ge- 77-M  32077.      1.  1.9500E-05  1.2480E-05
32-Ge- 78    32078.      0.  5.4134E-04  3.4646E-04
32-Ge- 79-M  32079.      1.  5.0757E-04  3.2485E-04
32-Ge- 79    32079.      0.  5.0757E-04  3.2485E-04
32-Ge- 80    32080.      0.  1.4941E-03  9.5621E-04
32-Ge- 81    32081.      0.  1.4522E-03  9.2942E-04
32-Ge- 82    32082.      0.  1.1548E-03  7.3909E-04
32-Ge- 83    32083.      0.  4.2538E-04  2.7224E-04
32-Ge- 84    32084.      0.  1.0785E-04  6.9024E-05
32-Ge- 85    32085.      0.  1.1510E-05  7.3664E-06
32-Ge- 86    32086.      0.  1.1600E-06  7.4240E-07
32-Ge- 87    32087.      0.  3.4999E-08  2.2399E-08
32-Ge- 88    32088.      0.  1.0400E-09  6.6560E-10
32-Ge- 89    32089.      0.  1.5740E-11  1.0073E-11
32-Ge- 90    32090.      0.  1.4250E-12  9.1203E-13
33-As- 69    33069.      0.  0.0000E+00  0.0000E+00
33-As- 71    33071.      0.  0.0000E+00  0.0000E+00
33-As- 72    33072.      0.  0.0000E+00  0.0000E+00
33-As- 73    33073.      0.  3.9400E-13  2.5216E-13
33-As- 74    33074.      0.  1.2600E-11  8.0640E-12
33-As- 74-M  33074.      1.  3.4000E-11  2.1760E-11
33-As- 75    33075.      0.  3.6000E-09  2.3040E-09
33-As- 76    33076.      0.  1.1800E-07  7.5520E-08
33-As- 77    33077.      0.  2.9500E-06  1.8880E-06
33-As- 78    33078.      0.  2.3810E-05  1.5238E-05
33-As- 79    33079.      0.  1.6580E-04  1.0611E-04
33-As- 80    33080.      0.  5.2284E-04  3.3462E-04
33-As- 81    33081.      0.  1.7777E-03  1.1377E-03
33-As- 82    33082.      0.  1.5572E-03  9.9662E-04
33-As- 82-M  33082.      1.  1.5572E-03  9.9662E-04
33-As- 83    33083.      0.  4.4005E-03  2.8163E-03
33-As- 84-M  33084.      1.  1.3244E-03  8.4764E-04
33-As- 84    33084.      0.  1.3244E-03  8.4764E-04
33-As- 85    33085.      0.  1.1695E-03  7.4847E-04
33-As- 86    33086.      0.  3.1313E-04  2.0040E-04
33-As- 87    33087.      0.  4.0370E-05  2.5837E-05
33-As- 88    33088.      0.  3.2400E-06  2.0736E-06
33-As- 89    33089.      0.  2.5198E-07  1.6127E-07
33-As- 90    33090.      0.  1.6773E-08  1.0735E-08
33-As- 91    33091.      0.  6.1392E-11  3.9291E-11
33-As- 92    33092.      0.  1.7832E-12  1.1412E-12
34-Se- 72    34072.      0.  0.0000E+00  0.0000E+00
34-Se- 73    34073.      0.  0.0000E+00  0.0000E+00
34-Se- 73-M  34073.      1.  0.0000E+00  0.0000E+00
34-Se- 74    34074.      0.  0.0000E+00  0.0000E+00
34-Se- 75    34075.      0.  5.5300E-13  3.5392E-13
34-Se- 76    34076.      0.  8.2000E-11  5.2480E-11
34-Se- 77    34077.      0.  6.5500E-10  4.1920E-10
34-Se- 77-M  34077.      1.  4.8000E-09  3.0720E-09
34-Se- 78    34078.      0.  1.9700E-07  1.2608E-07
34-Se- 79    34079.      0.  3.0500E-06  1.9520E-06
34-Se- 79-M  34079.      1.  4.1600E-07  2.6624E-07
34-Se- 80    34080.      0.  4.3850E-05  2.8064E-05
34-Se- 81    34081.      0.  4.1050E-05  2.6272E-05
34-Se- 81-M  34081.      1.  3.0102E-04  1.9265E-04
34-Se- 82    34082.      0.  2.2280E-03  1.4259E-03
34-Se- 83    34083.      0.  5.6653E-03  3.6258E-03
34-Se- 83-M  34083.      1.  1.1603E-03  7.4262E-04
34-Se- 84    34084.      0.  1.4310E-02  4.5791E-03
34-Se- 85    34085.      0.  7.0136E-03  4.4887E-03
34-Se- 85-M  34085.      1.  7.0003E-03  4.4802E-03
34-Se- 86    34086.      0.  1.4828E-02  4.7448E-03
34-Se- 87    34087.      0.  4.5262E-03  2.8968E-03
34-Se- 88    34088.      0.  1.5340E-03  9.8177E-04
34-Se- 89    34089.      0.  3.0314E-04  1.9401E-04
34-Se- 90    34090.      0.  3.6343E-05  2.3260E-05
34-Se- 91    34091.      0.  2.2299E-06  1.4272E-06
34-Se- 92    34092.      0.  8.8098E-08  5.6383E-08
34-Se- 93    34093.      0.  4.2535E-10  2.7222E-10
34-Se- 94    34094.      0.  2.6200E-11  1.6768E-11
34-Se- 95    34095.      0.  1.4589E-12  9.3370E-13
34-Se- 96    34096.      0.  0.0000E+00  0.0000E+00
35-Br- 75    35075.      0.  0.0000E+00  0.0000E+00
35-Br- 77    35077.      0.  4.7100E-14  3.0144E-14
35-Br- 77-M  35077.      1.  1.7700E-13  1.1328E-13
35-Br- 78    35078.      0.  2.2800E-11  1.4592E-11
35-Br- 79    35079.      0.  3.7700E-10  2.4128E-10
35-Br- 79-M  35079.      1.  1.4200E-09  9.0880E-10
35-Br- 80    35080.      0.  1.3200E-08  8.4480E-09
35-Br- 80-M  35080.      1.  4.6900E-08  3.0016E-08
35-Br- 81    35081.      0.  2.0000E-06  1.2800E-06
35-Br- 82    35082.      0.  2.4230E-05  1.5507E-05
35-Br- 82-M  35082.      1.  8.9600E-06  5.7344E-06
35-Br- 83    35083.      0.  4.0850E-04  2.6144E-04
35-Br- 84    35084.      0.  6.1775E-04  3.9536E-04
35-Br- 84-M  35084.      1.  1.3127E-03  8.4013E-04
35-Br- 85    35085.      0.  6.6422E-03  4.2510E-03
35-Br- 86    35086.      0.  7.5911E-03  4.8583E-03
35-Br- 86-M  35086.      1.  7.5872E-03  4.8558E-03
35-Br- 87    35087.      0.  1.6141E-02  5.1651E-03
35-Br- 88    35088.      0.  1.2310E-02  3.9393E-03
35-Br- 89    35089.      0.  9.3273E-03  5.9694E-03
35-Br- 90    35090.      0.  2.7816E-03  1.7802E-03
35-Br- 91    35091.      0.  7.3110E-04  4.6790E-04
35-Br- 92    35092.      0.  7.6540E-05  4.8986E-05
35-Br- 93    35093.      0.  6.8096E-06  4.3581E-06
35-Br- 94    35094.      0.  2.7000E-07  1.7280E-07
35-Br- 95    35095.      0.  2.3356E-08  1.4948E-08
35-Br- 96    35096.      0.  1.4500E-10  9.2800E-11
35-Br- 97    35097.      0.  2.5300E-12  1.6192E-12
36-Kr- 77    36077.      0.  0.0000E+00  0.0000E+00
36-Kr- 78    36078.      0.  0.0000E+00  0.0000E+00
36-Kr- 79-M  36079.      1.  4.0250E-14  2.5760E-14
36-Kr- 79    36079.      0.  4.0250E-14  2.5760E-14
36-Kr- 80    36080.      0.  1.2300E-11  7.8720E-12
36-Kr- 81    36081.      0.  9.7700E-10  6.2528E-10
36-Kr- 81-M  36081.      1.  1.3300E-10  8.5120E-11
36-Kr- 82    36082.      0.  8.4200E-08  5.3888E-08
36-Kr- 83    36083.      0.  2.3100E-06  1.4784E-06
36-Kr- 83-M  36083.      1.  4.7300E-07  3.0272E-07
36-Kr- 84    36084.      0.  5.5060E-05  3.5238E-05
36-Kr- 85    36085.      0.  3.7930E-04  2.4275E-04
36-Kr- 85-M  36085.      1.  7.7690E-05  4.9722E-05
36-Kr- 86    36086.      0.  4.0757E-03  2.6085E-03
36-Kr- 87    36087.      0.  8.6802E-03  3.9061E-03
36-Kr- 88    36088.      0.  2.4174E-02  7.7357E-03
36-Kr- 89    36089.      0.  3.8348E-02  1.2271E-02
36-Kr- 90    36090.      0.  4.1830E-02  1.3386E-02
36-Kr- 91    36091.      0.  2.5397E-02  8.1269E-03
36-Kr- 92    36092.      0.  1.0742E-02  3.4374E-03
36-Kr- 93    36093.      0.  2.3524E-03  1.5055E-03
36-Kr- 94    36094.      0.  4.0524E-04  2.5935E-04
36-Kr- 95    36095.      0.  3.7207E-05  2.3812E-05
36-Kr- 96    36096.      0.  2.6200E-06  1.6768E-06
36-Kr- 97    36097.      0.  9.1897E-08  5.8814E-08
36-Kr- 98    36098.      0.  2.2900E-09  1.4656E-09
36-Kr- 99    36099.      0.  1.3607E-11  8.7087E-12
36-Kr-100    36100.      0.  2.2700E-13  1.4528E-13
37-Rb- 79    37079.      0.  0.0000E+00  0.0000E+00
37-Rb- 81    37081.      0.  1.3300E-14  8.5120E-15
37-Rb- 83    37083.      0.  4.4300E-10  2.8352E-10
37-Rb- 84    37084.      0.  2.3600E-08  1.5104E-08
37-Rb- 85    37085.      0.  8.5800E-07  5.4912E-07
37-Rb- 86-M  37086.      1.  1.0110E-05  6.4704E-06
37-Rb- 86    37086.      0.  1.0110E-05  6.4704E-06
37-Rb- 87    37087.      0.  1.8156E-04  1.1620E-04
37-Rb- 88    37088.      0.  1.1429E-03  7.3147E-04
37-Rb- 89    37089.      0.  6.4546E-03  4.1310E-03
37-Rb- 90    37090.      0.  2.5513E-03  1.6328E-03
37-Rb- 90-M  37090.      1.  1.2456E-02  3.9858E-03
37-Rb- 91    37091.      0.  3.1877E-02  1.0201E-02
37-Rb- 92    37092.      0.  2.8955E-02  9.2657E-03
37-Rb- 93    37093.      0.  2.3045E-02  7.3745E-03
37-Rb- 94    37094.      0.  9.4018E-03  6.0172E-03
37-Rb- 95    37095.      0.  3.5647E-03  2.2814E-03
37-Rb- 96    37096.      0.  6.4744E-04  4.1436E-04
37-Rb- 97    37097.      0.  9.6680E-05  6.1875E-05
37-Rb- 98    37098.      0.  6.3000E-06  4.0320E-06
37-Rb- 99    37099.      0.  2.1785E-07  1.3942E-07
37-Rb-100    37100.      0.  7.3500E-09  4.7040E-09
37-Rb-101    37101.      0.  5.4510E-11  3.4886E-11
37-Rb-102    37102.      0.  1.5929E-12  1.0195E-12
37-Rb-103    37103.      0.  1.8442E-13  1.1803E-13
38-Sr- 83    38083.      0.  0.0000E+00  0.0000E+00
38-Sr- 84    38084.      0.  1.4500E-12  9.2800E-13
38-Sr- 85-M  38085.      1.  7.2500E-11  4.6400E-11
38-Sr- 85    38085.      0.  7.2500E-11  4.6400E-11
38-Sr- 86    38086.      0.  1.5900E-08  1.0176E-08
38-Sr- 87    38087.      0.  3.0600E-07  1.9584E-07
38-Sr- 87-M  38087.      1.  6.2600E-08  4.0064E-08
38-Sr- 88    38088.      0.  1.0030E-05  6.4192E-06
38-Sr- 89    38089.      0.  1.3882E-04  8.8845E-05
38-Sr- 90    38090.      0.  1.2941E-03  8.2822E-04
38-Sr- 91    38091.      0.  6.2980E-03  4.0308E-03
38-Sr- 92    38092.      0.  2.0670E-02  6.6143E-03
38-Sr- 93    38093.      0.  3.3611E-02  7.7306E-03
38-Sr- 94    38094.      0.  4.8721E-02  1.5591E-02
38-Sr- 95    38095.      0.  4.0511E-02  1.2963E-02
38-Sr- 96    38096.      0.  2.8193E-02  9.0219E-03
38-Sr- 97    38097.      0.  9.9321E-03  6.3566E-03
38-Sr- 98    38098.      0.  2.6420E-03  1.6909E-03
38-Sr- 99    38099.      0.  3.4703E-04  2.2210E-04
38-Sr-100    38100.      0.  3.3560E-05  2.1478E-05
38-Sr-101    38101.      0.  1.9799E-06  1.2672E-06
38-Sr-102    38102.      0.  7.8698E-08  5.0367E-08
38-Sr-103    38103.      0.  6.6987E-09  4.2871E-09
38-Sr-104    38104.      0.  0.0000E+00  0.0000E+00
38-Sr-105    38105.      0.  0.0000E+00  0.0000E+00
38-Sr-106    38106.      0.  0.0000E+00  0.0000E+00
38-Sr-107    38107.      0.  0.0000E+00  0.0000E+00
39-Y - 85    39085.      0.  0.0000E+00  0.0000E+00
39-Y - 87    39087.      0.  1.6700E-11  1.0688E-11
39-Y - 88    39088.      0.  1.2400E-09  7.9360E-10
39-Y - 89    39089.      0.  1.2600E-08  8.0640E-09
39-Y - 89-M  39089.      1.  6.1700E-08  3.9488E-08
39-Y - 90-M  39090.      1.  9.1500E-07  5.8560E-07
39-Y - 90    39090.      0.  9.1500E-07  5.8560E-07
39-Y - 91-M  39091.      1.  1.8985E-05  1.2150E-05
39-Y - 91    39091.      0.  1.8985E-05  1.2150E-05
39-Y - 92    39092.      0.  3.0873E-04  1.9759E-04
39-Y - 93-M  39093.      1.  9.5946E-04  6.1405E-04
39-Y - 93    39093.      0.  9.5946E-04  6.1405E-04
39-Y - 94    39094.      0.  6.1827E-03  3.9569E-03
39-Y - 95    39095.      0.  1.8263E-02  5.8442E-03
39-Y - 96    39096.      0.  2.4097E-03  1.5422E-03
39-Y - 96-M  39096.      1.  2.4364E-02  7.7966E-03
39-Y - 97-M  39097.      1.  1.6387E-02  1.0488E-02
39-Y - 97    39097.      0.  1.6387E-02  1.0488E-02
39-Y - 98    39098.      0.  9.5121E-03  6.0877E-03
39-Y - 98-M  39098.      1.  9.5119E-03  6.0876E-03
39-Y - 99    39099.      0.  9.5344E-03  6.1020E-03
39-Y -100    39100.      0.  2.2150E-03  1.4176E-03
39-Y -101    39101.      0.  5.2467E-04  3.3579E-04
39-Y -102    39102.      0.  5.3360E-05  3.4150E-05
39-Y -103    39103.      0.  4.7033E-06  3.0101E-06
39-Y -104    39104.      0.  7.7300E-13  4.9472E-13
39-Y -105    39105.      0.  9.5467E-15  6.1099E-15
39-Y -106    39106.      0.  1.8351E-16  1.1745E-16
39-Y -107    39107.      0.  1.1142E-16  7.1307E-17
39-Y -108    39108.      0.  0.0000E+00  0.0000E+00
39-Y -109    39109.      0.  2.4159E-13  1.5461E-13
39-Y -110    39110.      0.  1.8905E-15  1.2099E-15
40-Zr- 87    40087.      0.  0.0000E+00  0.0000E+00
40-Zr- 88    40088.      0.  2.1400E-14  1.3696E-14
40-Zr- 89    40089.      0.  3.4400E-12  2.2016E-12
40-Zr- 90-M  40090.      1.  1.9300E-10  1.2352E-10
40-Zr- 90    40090.      0.  1.9300E-10  1.2352E-10
40-Zr- 91    40091.      0.  2.1700E-08  1.3888E-08
40-Zr- 92    40092.      0.  7.8300E-07  5.0112E-07
40-Zr- 93    40093.      0.  1.2370E-05  7.9168E-06
40-Zr- 94    40094.      0.  1.6645E-04  1.0653E-04
40-Zr- 95    40095.      0.  1.1884E-03  7.6058E-04
40-Zr- 96    40096.      0.  6.6403E-03  4.2498E-03
40-Zr- 97    40097.      0.  1.7290E-02  5.5328E-03
40-Zr- 98    40098.      0.  3.4378E-02  1.1001E-02
40-Zr- 99    40099.      0.  3.5579E-02  1.1385E-02
40-Zr-100    40100.      0.  2.9204E-02  9.3451E-03
40-Zr-101    40101.      0.  1.5007E-02  4.8024E-03
40-Zr-102    40102.      0.  5.9369E-03  3.7996E-03
40-Zr-103    40103.      0.  1.2814E-03  8.2009E-04
40-Zr-104    40104.      0.  3.3400E-06  2.1376E-06
40-Zr-105    40105.      0.  2.8800E-07  1.8432E-07
40-Zr-106    40106.      0.  7.5300E-09  4.8192E-09
40-Zr-107    40107.      0.  3.3612E-09  2.1512E-09
40-Zr-108    40108.      0.  6.8700E-12  4.3968E-12
40-Zr-109    40109.      0.  8.7751E-09  5.6161E-09
40-Zr-110    40110.      0.  9.3398E-11  5.9775E-11
40-Zr-111    40111.      0.  1.3284E-13  8.5018E-14
40-Zr-112    40112.      0.  1.0856E-14  6.9481E-15
41-Nb- 89    41089.      0.  0.0000E+00  0.0000E+00
41-Nb- 90    41090.      0.  0.0000E+00  0.0000E+00
41-Nb- 91    41091.      0.  2.6800E-13  1.7152E-13
41-Nb- 92    41092.      0.  2.6600E-11  1.7024E-11
41-Nb- 93    41093.      0.  1.5300E-09  9.7920E-10
41-Nb- 93-M  41093.      1.  3.1400E-10  2.0096E-10
41-Nb- 94    41094.      0.  4.2200E-08  2.7008E-08
41-Nb- 94-M  41094.      1.  2.4800E-08  1.5872E-08
41-Nb- 95    41095.      0.  1.7400E-06  1.1136E-06
41-Nb- 95-M  41095.      1.  3.5700E-07  2.2848E-07
41-Nb- 96    41096.      0.  3.0150E-05  1.9296E-05
41-Nb- 97    41097.      0.  2.6037E-04  1.6664E-04
41-Nb- 97-M  41097.      1.  5.3330E-05  3.4131E-05
41-Nb- 98    41098.      0.  1.1181E-03  7.1561E-04
41-Nb- 98-M  41098.      1.  3.1538E-04  2.0184E-04
41-Nb- 99    41099.      0.  4.3012E-04  2.7528E-04
41-Nb- 99-M  41099.      1.  4.9463E-03  3.1656E-03
41-Nb-100    41100.      0.  4.6173E-03  2.9550E-03
41-Nb-100-M  41100.      1.  4.6173E-03  2.9550E-03
41-Nb-101    41101.      0.  1.5802E-02  5.0567E-03
41-Nb-102-M  41102.      1.  6.5090E-03  4.1658E-03
41-Nb-102    41102.      0.  6.5090E-03  4.1658E-03
41-Nb-103    41103.      0.  1.0110E-02  3.2353E-03
41-Nb-104-M  41104.      1.  1.0619E-03  6.7964E-04
41-Nb-104    41104.      0.  1.0619E-03  6.7964E-04
41-Nb-105    41105.      0.  1.0183E-03  6.5172E-04
41-Nb-106    41106.      0.  9.3080E-05  5.9571E-05
41-Nb-107    41107.      0.  1.8757E-05  1.2004E-05
41-Nb-108    41108.      0.  2.0200E-06  1.2928E-06
41-Nb-109    41109.      0.  6.1612E-06  3.9432E-06
41-Nb-110    41110.      0.  2.0000E-07  1.2800E-07
41-Nb-111    41111.      0.  2.1267E-09  1.3611E-09
41-Nb-112    41112.      0.  1.2778E-10  8.1780E-11
41-Nb-113    41113.      0.  1.4370E-13  9.1967E-14
41-Nb-114    41114.      0.  3.5218E-15  2.2540E-15
42-Mo- 90    42090.      0.  0.0000E+00  0.0000E+00
42-Mo- 91    42091.      0.  0.0000E+00  0.0000E+00
42-Mo- 92    42092.      0.  0.0000E+00  0.0000E+00
42-Mo- 93-M  42093.      1.  1.1600E-14  7.4240E-15
42-Mo- 93    42093.      0.  1.1600E-14  7.4240E-15
42-Mo- 94    42094.      0.  3.8700E-12  2.4768E-12
42-Mo- 95    42095.      0.  3.3300E-10  2.1312E-10
42-Mo- 96    42096.      0.  2.1500E-08  1.3760E-08
42-Mo- 97    42097.      0.  5.8000E-07  3.7120E-07
42-Mo- 98    42098.      0.  1.1170E-05  7.1488E-06
42-Mo- 99    42099.      0.  1.0291E-04  6.5862E-05
42-Mo-100    42100.      0.  6.9283E-04  4.4341E-04
42-Mo-101    42101.      0.  2.5931E-03  1.6596E-03
42-Mo-102    42102.      0.  7.5996E-03  4.8638E-03
42-Mo-103    42103.      0.  1.2216E-02  3.9090E-03
42-Mo-104    42104.      0.  1.0953E-02  3.5050E-03
42-Mo-105    42105.      0.  1.0907E-02  3.4902E-03
42-Mo-106    42106.      0.  3.8288E-03  2.4504E-03
42-Mo-107    42107.      0.  2.0110E-03  1.2870E-03
42-Mo-108    42108.      0.  1.1174E-03  7.1511E-04
42-Mo-109    42109.      0.  3.4615E-04  2.2154E-04
42-Mo-110    42110.      0.  6.5990E-05  4.2234E-05
42-Mo-111    42111.      0.  3.3879E-06  2.1682E-06
42-Mo-112    42112.      0.  2.7687E-07  1.7720E-07
42-Mo-113    42113.      0.  5.2196E-09  3.3405E-09
42-Mo-114    42114.      0.  1.7400E-10  1.1136E-10
42-Mo-115    42115.      0.  3.8520E-13  2.4653E-13
42-Mo-116    42116.      0.  1.2000E-14  7.6800E-15
43-Tc- 93    43093.      0.  0.0000E+00  0.0000E+00
43-Tc- 95    43095.      0.  0.0000E+00  0.0000E+00
