Neutron energy =  5.0000E+05

PRODUCT      ZAFP     FPS           Y          DY
33-As- 88    33088.      0.  1.6610E-04  1.0631E-04
33-As- 89    33089.      0.  3.4621E-05  2.2157E-05
33-As- 90    33090.      0.  8.8252E-07  5.6481E-07
33-As- 91    33091.      0.  1.6917E-07  1.0827E-07
33-As- 92    33092.      0.  1.6425E-08  1.0512E-08
33-As- 93    33093.      0.  2.3387E-11  1.4967E-11
33-As- 94    33094.      0.  2.4160E-12  1.5463E-12
34-Se- 72    34072.      0.  0.0000E+00  0.0000E+00
34-Se- 73    34073.      0.  0.0000E+00  0.0000E+00
34-Se- 73-M  34073.      1.  0.0000E+00  0.0000E+00
34-Se- 74    34074.      0.  0.0000E+00  0.0000E+00
34-Se- 75    34075.      0.  0.0000E+00  0.0000E+00
34-Se- 76    34076.      0.  0.0000E+00  0.0000E+00
34-Se- 77    34077.      0.  1.1100E-13  7.1040E-14
34-Se- 77-M  34077.      1.  8.1600E-13  5.2224E-13
34-Se- 78    34078.      0.  1.2000E-10  7.6801E-11
34-Se- 79    34079.      0.  6.8900E-09  4.4096E-09
34-Se- 79-M  34079.      1.  9.4001E-10  6.0160E-10
34-Se- 80    34080.      0.  1.5100E-07  9.6641E-08
34-Se- 81    34081.      0.  3.5300E-07  2.2592E-07
34-Se- 81-M  34081.      1.  2.5900E-06  1.6576E-06
34-Se- 82    34082.      0.  4.8830E-05  3.1251E-05
34-Se- 83    34083.      0.  2.7878E-04  1.7842E-04
34-Se- 83-M  34083.      1.  5.7100E-05  3.6544E-05
34-Se- 84    34084.      0.  1.7406E-03  1.1140E-03
34-Se- 85    34085.      0.  2.4632E-03  1.5764E-03
34-Se- 85-M  34085.      1.  2.3622E-03  1.5118E-03
34-Se- 86    34086.      0.  8.3457E-03  2.6706E-03
34-Se- 87    34087.      0.  8.4808E-03  2.7139E-03
34-Se- 88    34088.      0.  5.4190E-03  3.4682E-03
34-Se- 89    34089.      0.  3.3387E-03  2.1368E-03
34-Se- 90    34090.      0.  1.0630E-03  6.8033E-04
34-Se- 91    34091.      0.  1.8800E-04  1.2032E-04
34-Se- 92    34092.      0.  1.9784E-05  1.2662E-05
34-Se- 93    34093.      0.  5.7245E-07  3.6637E-07
34-Se- 94    34094.      0.  6.4098E-08  4.1023E-08
34-Se- 95    34095.      0.  5.9117E-11  3.7835E-11
34-Se- 96    34096.      0.  2.4700E-11  1.5808E-11
34-Se- 97    34097.      0.  3.7457E-13  2.3972E-13
35-Br- 75    35075.      0.  0.0000E+00  0.0000E+00
35-Br- 77    35077.      0.  0.0000E+00  0.0000E+00
35-Br- 77-M  35077.      1.  0.0000E+00  0.0000E+00
35-Br- 78    35078.      0.  0.0000E+00  0.0000E+00
35-Br- 79    35079.      0.  1.3600E-13  8.7041E-14
35-Br- 79-M  35079.      1.  5.1100E-13  3.2704E-13
35-Br- 80    35080.      0.  8.2600E-12  5.2864E-12
35-Br- 80-M  35080.      1.  2.9300E-11  1.8752E-11
35-Br- 81    35081.      0.  2.5400E-09  1.6256E-09
35-Br- 82    35082.      0.  8.9401E-08  5.7216E-08
35-Br- 82-M  35082.      1.  3.3100E-08  2.1184E-08
35-Br- 83    35083.      0.  2.8900E-06  1.8496E-06
35-Br- 84    35084.      0.  1.5010E-05  9.6065E-06
35-Br- 84-M  35084.      1.  3.1890E-05  2.0410E-05
35-Br- 85    35085.      0.  3.9515E-04  2.5290E-04
35-Br- 86    35086.      0.  9.1397E-04  5.8494E-04
35-Br- 86-M  35086.      1.  9.1397E-04  5.8494E-04
35-Br- 87    35087.      0.  6.5747E-03  2.1039E-03
35-Br- 88    35088.      0.  8.9970E-03  4.0487E-03
35-Br- 89    35089.      0.  1.6227E-02  5.1926E-03
35-Br- 90    35090.      0.  1.3405E-02  4.2897E-03
35-Br- 91    35091.      0.  7.5904E-03  4.8579E-03
35-Br- 92    35092.      0.  2.3388E-03  1.4968E-03
35-Br- 93    35093.      0.  5.0029E-04  3.2019E-04
35-Br- 94    35094.      0.  7.8950E-05  5.0528E-05
35-Br- 95    35095.      0.  1.1379E-06  7.2829E-07
35-Br- 96    35096.      0.  3.5200E-07  2.2528E-07
35-Br- 97    35097.      0.  7.2101E-09  4.6145E-09
35-Br- 98    35098.      0.  9.7999E-11  6.2719E-11
35-Br- 99    35099.      0.  7.9098E-12  5.0623E-12
35-Br-100    35100.      0.  1.3795E-13  8.8289E-14
36-Kr- 77    36077.      0.  0.0000E+00  0.0000E+00
36-Kr- 78    36078.      0.  0.0000E+00  0.0000E+00
36-Kr- 79-M  36079.      1.  0.0000E+00  0.0000E+00
36-Kr- 79    36079.      0.  0.0000E+00  0.0000E+00
36-Kr- 80    36080.      0.  0.0000E+00  0.0000E+00
36-Kr- 81    36081.      0.  1.1100E-13  7.1040E-14
36-Kr- 81-M  36081.      1.  1.5100E-14  9.6641E-15
36-Kr- 82    36082.      0.  2.1600E-11  1.3824E-11
36-Kr- 83    36083.      0.  1.5400E-09  9.8561E-10
36-Kr- 83-M  36083.      1.  3.1500E-10  2.0160E-10
36-Kr- 84    36084.      0.  9.3401E-08  5.9776E-08
36-Kr- 85    36085.      0.  1.9900E-06  1.2736E-06
36-Kr- 85-M  36085.      1.  4.0800E-07  2.6112E-07
36-Kr- 86    36086.      0.  3.8550E-05  2.4672E-05
36-Kr- 87    36087.      0.  3.4663E-04  2.2184E-04
36-Kr- 88    36088.      0.  3.6764E-03  2.3529E-03
36-Kr- 89    36089.      0.  6.4613E-03  2.9076E-03
36-Kr- 90    36090.      0.  1.8501E-02  4.2552E-03
36-Kr- 91    36091.      0.  2.6170E-02  2.8787E-03
36-Kr- 92    36092.      0.  2.5033E-02  2.0026E-03
36-Kr- 93    36093.      0.  1.4263E-02  1.5689E-03
36-Kr- 94    36094.      0.  7.3438E-03  4.7000E-03
36-Kr- 95    36095.      0.  1.2646E-03  8.0937E-04
36-Kr- 96    36096.      0.  3.4185E-04  2.1879E-04
36-Kr- 97    36097.      0.  8.0128E-06  5.1282E-06
36-Kr- 98    36098.      0.  2.5999E-06  1.6640E-06
36-Kr- 99    36099.      0.  1.9361E-07  1.2391E-07
36-Kr-100    36100.      0.  3.6599E-09  2.3423E-09
36-Kr-101    36101.      0.  2.2402E-11  1.4337E-11
36-Kr-102    36102.      0.  2.9309E-12  1.8758E-12
37-Rb- 79    37079.      0.  0.0000E+00  0.0000E+00
37-Rb- 81    37081.      0.  0.0000E+00  0.0000E+00
37-Rb- 83    37083.      0.  3.5200E-14  2.2528E-14
37-Rb- 84    37084.      0.  5.7200E-12  3.6608E-12
37-Rb- 85    37085.      0.  1.1000E-09  3.5200E-10
37-Rb- 86-M  37086.      1.  1.4000E-08  8.9601E-09
37-Rb- 86    37086.      0.  1.4000E-08  8.9601E-09
37-Rb- 87    37087.      0.  1.4400E-06  4.6080E-07
37-Rb- 88    37088.      0.  2.0210E-05  1.2934E-05
37-Rb- 89    37089.      0.  8.8554E-04  3.9849E-04
37-Rb- 90    37090.      0.  2.8079E-04  1.7971E-04
37-Rb- 90-M  37090.      1.  1.4058E-03  8.9971E-04
37-Rb- 91    37091.      0.  6.7543E-03  2.1614E-03
37-Rb- 92    37092.      0.  1.4749E-02  3.3922E-03
37-Rb- 93    37093.      0.  2.6154E-02  8.3694E-03
37-Rb- 94    37094.      0.  2.5365E-02  8.1169E-03
37-Rb- 95    37095.      0.  1.5957E-02  5.1061E-03
37-Rb- 96    37096.      0.  1.1688E-02  3.7400E-03
37-Rb- 97    37097.      0.  8.8630E-04  5.6723E-04
37-Rb- 98    37098.      0.  8.4370E-04  5.3996E-04
37-Rb- 99    37099.      0.  1.6921E-04  1.0829E-04
37-Rb-100    37100.      0.  1.2450E-05  7.9681E-06
37-Rb-101    37101.      0.  4.3122E-07  2.7598E-07
37-Rb-102    37102.      0.  5.2052E-08  3.3314E-08
37-Rb-103    37103.      0.  6.2001E-11  3.9681E-11
37-Rb-104    37104.      0.  7.6138E-12  4.8728E-12
37-Rb-105    37105.      0.  1.6953E-12  1.0850E-12
38-Sr- 83    38083.      0.  0.0000E+00  0.0000E+00
38-Sr- 84    38084.      0.  0.0000E+00  0.0000E+00
38-Sr- 85-M  38085.      1.  0.0000E+00  0.0000E+00
38-Sr- 85    38085.      0.  0.0000E+00  0.0000E+00
38-Sr- 86    38086.      0.  1.3700E-12  8.7681E-13
38-Sr- 87    38087.      0.  1.3300E-10  8.5121E-11
38-Sr- 87-M  38087.      1.  2.7300E-11  1.7472E-11
38-Sr- 88    38088.      0.  1.1600E-08  7.4240E-09
38-Sr- 89    38089.      0.  4.6300E-07  2.9632E-07
38-Sr- 90    38090.      0.  1.1220E-05  7.1808E-06
38-Sr- 91    38091.      0.  1.1672E-04  7.4701E-05
38-Sr- 92    38092.      0.  1.0302E-03  6.5932E-04
38-Sr- 93    38093.      0.  5.4503E-03  3.4882E-03
38-Sr- 94    38094.      0.  1.5100E-02  4.8319E-03
38-Sr- 95    38095.      0.  3.1824E-02  7.3194E-03
38-Sr- 96    38096.      0.  4.1318E-02  9.5031E-03
38-Sr- 97    38097.      0.  2.8593E-02  9.1499E-03
38-Sr- 98    38098.      0.  2.2681E-02  7.2579E-03
38-Sr- 99    38099.      0.  9.7718E-03  6.2539E-03
38-Sr-100    38100.      0.  3.0374E-03  1.9439E-03
38-Sr-101    38101.      0.  4.7923E-04  3.0671E-04
38-Sr-102    38102.      0.  6.2698E-05  4.0127E-05
38-Sr-103    38103.      0.  1.5176E-06  9.7129E-07
38-Sr-104    38104.      0.  2.0199E-07  1.2928E-07
38-Sr-105    38105.      0.  4.1497E-08  2.6558E-08
38-Sr-106    38106.      0.  0.0000E+00  0.0000E+00
38-Sr-107    38107.      0.  0.0000E+00  0.0000E+00
38-Sr-108    38108.      0.  0.0000E+00  0.0000E+00
38-Sr-109    38109.      0.  0.0000E+00  0.0000E+00
39-Y - 85    39085.      0.  0.0000E+00  0.0000E+00
39-Y - 87    39087.      0.  0.0000E+00  0.0000E+00
39-Y - 88    39088.      0.  2.0900E-13  1.3376E-13
39-Y - 89    39089.      0.  5.4900E-12  3.5136E-12
39-Y - 89-M  39089.      1.  2.6800E-11  1.7152E-11
39-Y - 90-M  39090.      1.  1.2150E-09  7.7760E-10
39-Y - 90    39090.      0.  1.2150E-09  7.7760E-10
39-Y - 91-M  39091.      1.  4.4400E-08  2.8416E-08
39-Y - 91    39091.      0.  4.4400E-08  2.8416E-08
39-Y - 92    39092.      0.  2.3300E-06  1.4912E-06
39-Y - 93-M  39093.      1.  1.9810E-05  1.2678E-05
39-Y - 93    39093.      0.  1.9810E-05  1.2678E-05
39-Y - 94    39094.      0.  3.3897E-04  2.1694E-04
39-Y - 95    39095.      0.  2.2336E-03  1.4295E-03
39-Y - 96    39096.      0.  7.2771E-04  4.6573E-04
39-Y - 96-M  39096.      1.  7.3572E-03  4.7086E-03
39-Y - 97-M  39097.      1.  1.2593E-02  8.0597E-03
39-Y - 97    39097.      0.  1.2593E-02  8.0597E-03
39-Y - 98    39098.      0.  1.5133E-02  4.8427E-03
39-Y - 98-M  39098.      1.  1.5127E-02  4.8407E-03
39-Y - 99    39099.      0.  3.7414E-02  1.1972E-02
39-Y -100    39100.      0.  2.9263E-02  9.3642E-03
39-Y -101    39101.      0.  1.4596E-02  4.6706E-03
39-Y -102    39102.      0.  5.2195E-03  3.3405E-03
39-Y -103    39103.      0.  1.3263E-03  8.4886E-04
39-Y -104    39104.      0.  1.6257E-04  1.0405E-04
39-Y -105    39105.      0.  3.6267E-05  2.3211E-05
39-Y -106    39106.      0.  2.9781E-13  1.9060E-13
39-Y -107    39107.      0.  8.6134E-15  5.5126E-15
39-Y -108    39108.      0.  3.6032E-16  2.3060E-16
39-Y -109    39109.      0.  9.0635E-17  5.8007E-17
39-Y -110    39110.      0.  0.0000E+00  0.0000E+00
39-Y -111    39111.      0.  1.3895E-13  8.8926E-14
40-Zr- 87    40087.      0.  0.0000E+00  0.0000E+00
40-Zr- 88    40088.      0.  0.0000E+00  0.0000E+00
40-Zr- 89    40089.      0.  0.0000E+00  0.0000E+00
40-Zr- 90-M  40090.      1.  1.7500E-14  1.1200E-14
40-Zr- 90    40090.      0.  1.7500E-14  1.1200E-14
40-Zr- 91    40091.      0.  1.2700E-11  4.0640E-12
40-Zr- 92    40092.      0.  1.4500E-09  4.6400E-10
40-Zr- 93    40093.      0.  2.1700E-08  1.3888E-08
40-Zr- 94    40094.      0.  6.4600E-07  4.1344E-07
40-Zr- 95    40095.      0.  1.2490E-05  7.9936E-06
40-Zr- 96    40096.      0.  1.5649E-04  1.0015E-04
40-Zr- 97    40097.      0.  1.0167E-03  6.5067E-04
40-Zr- 98    40098.      0.  4.8612E-03  3.1112E-03
40-Zr- 99    40099.      0.  1.4708E-02  4.7064E-03
40-Zr-100    40100.      0.  3.2999E-02  1.0560E-02
40-Zr-101    40101.      0.  4.0018E-02  1.2806E-02
40-Zr-102    40102.      0.  4.0918E-02  1.3094E-02
40-Zr-103    40103.      0.  2.6449E-02  8.4639E-03
40-Zr-104    40104.      0.  1.0126E-02  6.4806E-03
40-Zr-105    40105.      0.  2.0944E-03  1.3404E-03
40-Zr-106    40106.      0.  7.2900E-06  4.6656E-06
40-Zr-107    40107.      0.  1.9453E-07  1.2450E-07
40-Zr-108    40108.      0.  8.8201E-09  5.6448E-09
40-Zr-109    40109.      0.  2.0470E-09  1.3101E-09
40-Zr-110    40110.      0.  1.5900E-12  1.0176E-12
40-Zr-111    40111.      0.  3.4011E-09  2.1767E-09
40-Zr-112    40112.      0.  1.0472E-12  6.7020E-13
40-Zr-113    40113.      0.  7.8556E-14  5.0276E-14
40-Zr-114    40114.      0.  3.8581E-15  2.4692E-15
41-Nb- 89    41089.      0.  0.0000E+00  0.0000E+00
41-Nb- 90    41090.      0.  0.0000E+00  0.0000E+00
41-Nb- 91    41091.      0.  0.0000E+00  0.0000E+00
41-Nb- 92    41092.      0.  0.0000E+00  0.0000E+00
41-Nb- 93    41093.      0.  3.3900E-13  2.1696E-13
41-Nb- 93-M  41093.      1.  6.9500E-14  4.4480E-14
41-Nb- 94    41094.      0.  2.3400E-11  1.4976E-11
41-Nb- 94-M  41094.      1.  1.3700E-11  8.7681E-12
41-Nb- 95    41095.      0.  2.3000E-09  1.4720E-09
41-Nb- 95-M  41095.      1.  4.7000E-10  3.0080E-10
41-Nb- 96    41096.      0.  1.0400E-07  6.6560E-08
41-Nb- 97    41097.      0.  1.9400E-06  1.2416E-06
41-Nb- 97-M  41097.      1.  3.9800E-07  2.5472E-07
41-Nb- 98    41098.      0.  2.5260E-05  1.6166E-05
41-Nb- 98-M  41098.      1.  7.1201E-06  4.5568E-06
41-Nb- 99    41099.      0.  2.5360E-05  1.6231E-05
41-Nb- 99-M  41099.      1.  2.9164E-04  1.8665E-04
41-Nb-100    41100.      0.  9.6229E-04  6.1586E-04
41-Nb-100-M  41100.      1.  9.6229E-04  6.1586E-04
41-Nb-101    41101.      0.  6.8941E-03  4.4122E-03
41-Nb-102-M  41102.      1.  8.7271E-03  5.5854E-03
41-Nb-102    41102.      0.  8.7271E-03  5.5854E-03
41-Nb-103    41103.      0.  3.1196E-02  9.9827E-03
41-Nb-104-M  41104.      1.  1.4335E-02  9.1746E-03
41-Nb-104    41104.      0.  1.4335E-02  9.1746E-03
41-Nb-105    41105.      0.  1.7977E-02  5.7525E-03
41-Nb-106    41106.      0.  5.9430E-03  3.8035E-03
41-Nb-107    41107.      0.  1.4500E-03  9.2802E-04
41-Nb-108    41108.      0.  1.7381E-04  1.1124E-04
41-Nb-109    41109.      0.  1.5258E-05  9.7652E-06
41-Nb-110    41110.      0.  1.1100E-06  7.1041E-07
41-Nb-111    41111.      0.  2.9724E-06  1.9023E-06
41-Nb-112    41112.      0.  1.8598E-08  1.1903E-08
