PRODUCT      ZAFP     FPS           Y          DY
35-Br- 78    35078.      0.  4.1600E-12  2.6624E-12
35-Br- 79    35079.      0.  1.4200E-09  9.0880E-10
35-Br- 79-M  35079.      1.  4.7400E-09  3.0336E-09
35-Br- 80    35080.      0.  1.0800E-07  6.9120E-08
35-Br- 80-M  35080.      1.  3.2400E-07  2.0736E-07
35-Br- 81    35081.      0.  2.3780E-05  1.5219E-05
35-Br- 82    35082.      0.  1.6189E-04  1.0361E-04
35-Br- 82-M  35082.      1.  6.9380E-05  4.4403E-05
35-Br- 83    35083.      0.  2.0825E-03  1.3328E-03
35-Br- 84    35084.      0.  1.7600E-03  1.1264E-03
35-Br- 84-M  35084.      1.  3.1291E-03  2.0026E-03
35-Br- 85    35085.      0.  2.0787E-02  6.6518E-03
35-Br- 86    35086.      0.  1.2662E-02  4.0519E-03
35-Br- 86-M  35086.      1.  1.2656E-02  4.0499E-03
35-Br- 87    35087.      0.  3.1772E-02  1.0167E-02
35-Br- 88    35088.      0.  1.0942E-02  3.5015E-03
35-Br- 89    35089.      0.  6.6371E-03  4.2477E-03
35-Br- 90    35090.      0.  1.1100E-03  7.1040E-04
35-Br- 91    35091.      0.  2.1298E-04  1.3631E-04
35-Br- 92    35092.      0.  8.7500E-06  5.6000E-06
35-Br- 93    35093.      0.  4.4800E-07  2.8672E-07
35-Br- 94    35094.      0.  5.1500E-09  3.2960E-09
35-Br- 95    35095.      0.  6.8730E-10  4.3987E-10
35-Br- 96    35096.      0.  5.3100E-13  3.3984E-13
35-Br- 97    35097.      0.  8.1503E-15  5.2162E-15
36-Kr- 77    36077.      0.  0.0000E+00  0.0000E+00
36-Kr- 78    36078.      0.  0.0000E+00  0.0000E+00
36-Kr- 79-M  36079.      1.  6.3500E-14  4.0640E-14
36-Kr- 79    36079.      0.  6.3500E-14  4.0640E-14
36-Kr- 80    36080.      0.  6.7300E-11  4.3072E-11
36-Kr- 81    36081.      0.  7.9900E-09  5.1136E-09
36-Kr- 81-M  36081.      1.  1.1900E-09  7.6160E-10
36-Kr- 82    36082.      0.  6.5200E-07  4.1728E-07
36-Kr- 83    36083.      0.  1.1570E-05  7.4048E-06
36-Kr- 83-M  36083.      1.  2.7200E-06  1.7408E-06
36-Kr- 84    36084.      0.  2.2643E-04  1.4492E-04
36-Kr- 85    36085.      0.  1.5859E-03  1.0150E-03
36-Kr- 85-M  36085.      1.  3.7200E-04  2.3808E-04
36-Kr- 86    36086.      0.  1.3969E-02  4.4699E-03
36-Kr- 87    36087.      0.  3.1596E-02  1.0111E-02
36-Kr- 88    36088.      0.  5.7152E-02  1.8289E-02
36-Kr- 89    36089.      0.  6.1520E-02  1.4150E-02
36-Kr- 90    36090.      0.  5.9803E-02  1.9137E-02
36-Kr- 91    36091.      0.  2.3720E-02  7.5903E-03
36-Kr- 92    36092.      0.  6.7269E-03  4.3052E-03
36-Kr- 93    36093.      0.  8.0323E-04  5.1407E-04
36-Kr- 94    36094.      0.  6.9520E-05  4.4493E-05
36-Kr- 95    36095.      0.  3.9093E-06  2.5020E-06
36-Kr- 96    36096.      0.  1.3900E-07  8.8960E-08
36-Kr- 97    36097.      0.  1.9800E-09  1.2672E-09
36-Kr- 98    36098.      0.  1.1000E-11  7.0400E-12
36-Kr- 99    36099.      0.  0.0000E+00  0.0000E+00
36-Kr-100    36100.      0.  0.0000E+00  0.0000E+00
36-Kr-101    36101.      0.  0.0000E+00  0.0000E+00
36-Kr-102    36102.      0.  0.0000E+00  0.0000E+00
36-Kr-103    36103.      0.  0.0000E+00  0.0000E+00
37-Rb- 79    37079.      0.  0.0000E+00  0.0000E+00
37-Rb- 81    37081.      0.  2.0900E-14  1.3376E-14
37-Rb- 83    37083.      0.  6.4000E-10  4.0960E-10
37-Rb- 84    37084.      0.  2.4900E-08  1.5936E-08
37-Rb- 85    37085.      0.  1.5000E-06  9.6000E-07
37-Rb- 86-M  37086.      1.  1.2320E-05  7.8848E-06
37-Rb- 86    37086.      0.  1.2320E-05  7.8848E-06
37-Rb- 87    37087.      0.  3.6834E-04  2.3574E-04
37-Rb- 88    37088.      0.  1.3585E-03  8.6947E-04
37-Rb- 89    37089.      0.  8.1137E-03  5.1928E-03
37-Rb- 90    37090.      0.  2.6929E-03  1.7234E-03
37-Rb- 90-M  37090.      1.  1.1480E-02  3.6736E-03
37-Rb- 91    37091.      0.  2.9648E-02  9.4874E-03
37-Rb- 92    37092.      0.  1.5874E-02  5.0798E-03
37-Rb- 93    37093.      0.  1.1303E-02  3.6169E-03
37-Rb- 94    37094.      0.  2.1653E-03  1.3858E-03
37-Rb- 95    37095.      0.  8.3307E-04  5.3317E-04
37-Rb- 96    37096.      0.  7.2730E-05  4.6547E-05
37-Rb- 97    37097.      0.  7.6500E-06  4.8960E-06
37-Rb- 98    37098.      0.  1.1000E-07  7.0400E-08
37-Rb- 99    37099.      0.  6.1325E-14  3.9248E-14
37-Rb-100    37100.      0.  0.0000E+00  0.0000E+00
37-Rb-101    37101.      0.  3.8121E-16  2.4397E-16
37-Rb-102    37102.      0.  2.0983E-17  1.3429E-17
37-Rb-103    37103.      0.  5.2917E-17  3.3867E-17
37-Rb-104    37104.      0.  2.1911E-14  1.4023E-14
37-Rb-105    37105.      0.  1.7611E-15  1.1271E-15
38-Sr- 83    38083.      0.  0.0000E+00  0.0000E+00
38-Sr- 84    38084.      0.  7.6600E-13  4.9024E-13
38-Sr- 85-M  38085.      1.  5.5500E-11  3.5520E-11
38-Sr- 85    38085.      0.  5.5500E-11  3.5520E-11
38-Sr- 86    38086.      0.  1.3700E-08  8.7680E-09
38-Sr- 87    38087.      0.  4.0400E-07  2.5856E-07
38-Sr- 87-M  38087.      1.  9.4700E-08  6.0608E-08
38-Sr- 88    38088.      0.  1.3070E-05  8.3648E-06
38-Sr- 89    38089.      0.  1.8106E-04  1.1588E-04
38-Sr- 90    38090.      0.  1.9718E-03  1.2620E-03
38-Sr- 91    38091.      0.  8.0996E-03  5.1837E-03
38-Sr- 92    38092.      0.  2.4478E-02  7.8329E-03
38-Sr- 93    38093.      0.  3.0474E-02  9.7516E-03
38-Sr- 94    38094.      0.  3.2212E-02  1.0308E-02
38-Sr- 95    38095.      0.  2.3524E-02  7.5278E-03
38-Sr- 96    38096.      0.  1.3140E-02  4.2048E-03
38-Sr- 97    38097.      0.  3.0489E-03  1.9513E-03
38-Sr- 98    38098.      0.  3.1807E-04  2.0356E-04
38-Sr- 99    38099.      0.  1.8500E-06  1.1840E-06
38-Sr-100    38100.      0.  1.6000E-07  1.0240E-07
38-Sr-101    38101.      0.  1.1500E-08  7.3600E-09
38-Sr-102    38102.      0.  8.6100E-10  5.5104E-10
38-Sr-103    38103.      0.  1.5964E-09  1.0217E-09
38-Sr-104    38104.      0.  7.2400E-09  4.6336E-09
38-Sr-105    38105.      0.  4.2784E-10  2.7382E-10
38-Sr-106    38106.      0.  1.5744E-14  1.0076E-14
38-Sr-107    38107.      0.  7.3717E-16  4.7179E-16
39-Y - 85    39085.      0.  0.0000E+00  0.0000E+00
39-Y - 87    39087.      0.  4.1100E-12  2.6304E-12
39-Y - 88    39088.      0.  2.6900E-10  1.7216E-10
39-Y - 89    39089.      0.  5.0000E-09  3.2000E-09
39-Y - 89-M  39089.      1.  2.1300E-08  1.3632E-08
39-Y - 90-M  39090.      1.  3.3500E-07  2.1440E-07
39-Y - 90    39090.      0.  3.3500E-07  2.1440E-07
39-Y - 91-M  39091.      1.  1.0390E-05  6.6496E-06
39-Y - 91    39091.      0.  1.0390E-05  6.6496E-06
39-Y - 92    39092.      0.  1.4354E-04  9.1866E-05
39-Y - 93-M  39093.      1.  5.5220E-04  3.5340E-04
39-Y - 93    39093.      0.  5.5220E-04  3.5340E-04
39-Y - 94    39094.      0.  2.2756E-03  1.4564E-03
39-Y - 95    39095.      0.  8.8795E-03  5.6829E-03
39-Y - 96    39096.      0.  8.9350E-04  5.7184E-04
39-Y - 96-M  39096.      1.  8.0414E-03  5.1465E-03
39-Y - 97-M  39097.      1.  5.6970E-03  3.6461E-03
39-Y - 97    39097.      0.  5.6970E-03  3.6461E-03
39-Y - 98    39098.      0.  1.2084E-03  7.7336E-04
39-Y - 98-M  39098.      1.  1.2084E-03  7.7336E-04
39-Y - 99    39099.      0.  1.6671E-03  1.0670E-03
39-Y -100    39100.      0.  2.9030E-04  1.8579E-04
39-Y -101    39101.      0.  1.4109E-04  9.0298E-05
39-Y -102    39102.      0.  2.2350E-05  1.4304E-05
39-Y -103    39103.      0.  8.9084E-06  5.7014E-06
39-Y -104    39104.      0.  5.2900E-06  3.3856E-06
39-Y -105    39105.      0.  1.0726E-06  6.8645E-07
39-Y -106    39106.      0.  1.2394E-09  7.9322E-10
39-Y -107    39107.      0.  7.8933E-11  5.0517E-11
39-Y -108    39108.      0.  9.4421E-15  6.0430E-15
39-Y -109    39109.      0.  1.0521E-16  6.7333E-17
40-Zr- 87    40087.      0.  0.0000E+00  0.0000E+00
